id,reporter_id,target_id,subscription_id,type,status,created_at,resolved_at,resolution,self_complaint,subscription_missing
555,769,457,381,access_denied,in_progress,2024-10-19 06:08:15+00:00,,,0,0
556,1431,446,230,owner_unresponsive,closed,2022-10-04 18:15:14+00:00,2023-03-01 16:42:32+00:00,owner_warned,0,0
557,1346,152,9,other,escalated,2024-06-04 03:38:36+00:00,,,0,0
558,298,816,17,subscription_inactive,resolved,2024-07-16 15:54:02+00:00,2024-12-02 01:18:03+00:00,refunded,0,0
559,1852,1594,286,subscription_inactive,resolved,2022-03-15 06:20:34+00:00,2022-04-21 14:46:21+00:00,,0,0
560,1503,1604,85,access_denied,escalated,2024-05-31 06:40:38+00:00,,,0,0
561,800,51,215,subscription_inactive,open,2023-06-09 18:08:09+00:00,,,0,0
562,471,1669,269,other,escalated,2024-12-13 18:19:07+00:00,,,0,0
563,548,318,52,access_denied,closed,2022-04-14 20:02:10+00:00,2024-05-26 16:26:21+00:00,owner_warned,0,0
564,1047,1113,73,subscription_inactive,resolved,2023-02-20 02:01:21+00:00,2025-03-06 14:37:20+00:00,,0,0
565,1163,621,126,access_denied,open,2022-05-25 14:30:52+00:00,,,0,0
566,1719,985,382,wrong_credentials,in_progress,2024-06-11 05:17:47+00:00,,,0,0
567,1756,1837,329,billing_issue,escalated,2023-12-12 17:39:05+00:00,,,0,0
568,284,575,223,owner_unresponsive,closed,2022-12-04 09:05:06+00:00,2023-11-10 01:08:50+00:00,,0,0
569,932,394,206,owner_unresponsive,resolved,2022-09-10 19:49:19+00:00,2023-11-03 12:42:52+00:00,subscriber_replaced,0,0
570,1976,84,164,access_denied,resolved,2021-07-20 20:16:50+00:00,2025-05-11 18:19:10+00:00,,0,0
571,1631,821,59,subscription_inactive,open,2022-01-20 07:26:05+00:00,,,0,0
572,1336,1653,250,access_denied,escalated,2024-09-08 02:28:21+00:00,,,0,0
573,583,1428,305,other,in_progress,2024-09-14 09:47:40+00:00,,,0,0
574,1349,1706,224,subscription_inactive,resolved,2021-09-01 08:32:00+00:00,2024-08-18 03:19:11+00:00,,0,0
575,1054,1418,140,other,resolved,2022-06-24 09:54:12+00:00,2025-05-08 03:50:16+00:00,account_banned,0,0
576,80,448,196,access_denied,closed,2022-07-01 14:30:14+00:00,2025-05-07 23:05:07+00:00,no_action,0,0
577,191,191,53,access_denied,closed,2024-01-05 19:12:49+00:00,2023-12-17 19:12:49+00:00,account_banned,1,0
578,814,1907,317,owner_unresponsive,resolved,2022-10-13 23:00:58+00:00,2023-11-11 10:03:11+00:00,,0,0
579,55,771,449,access_denied,closed,2022-09-23 09:24:14+00:00,2025-02-23 17:46:07+00:00,owner_warned,0,1
580,555,92,334,billing_issue,resolved,2022-10-23 17:58:55+00:00,2025-03-01 02:16:21+00:00,refunded,0,0
581,1428,512,109,subscription_inactive,resolved,2022-02-19 09:03:12+00:00,2024-06-03 02:39:43+00:00,account_banned,0,0
582,869,581,30,access_denied,resolved,2022-09-26 22:07:24+00:00,2023-05-27 16:11:54+00:00,account_banned,0,0
583,186,338,82,subscription_inactive,open,2021-03-06 08:32:54+00:00,,,0,0
584,1408,12,29,access_denied,open,2021-05-19 23:25:17+00:00,,,0,0
585,1518,815,249,billing_issue,in_progress,2022-12-21 23:21:49+00:00,,,0,0
586,538,1080,380,subscription_inactive,resolved,2022-05-07 17:57:10+00:00,2025-02-09 17:50:37+00:00,subscriber_replaced,0,0
587,1419,1252,319,access_denied,resolved,2021-07-16 04:33:26+00:00,2021-07-16 07:35:24+00:00,,0,0
588,371,455,396,other,open,2021-07-13 06:25:05+00:00,,,0,0
589,1809,1884,149,owner_unresponsive,open,2021-04-26 09:30:12+00:00,,,0,0
590,704,1783,8,access_denied,in_progress,2022-06-28 06:28:07+00:00,,,0,0
591,1994,1270,79,other,in_progress,2024-06-21 15:44:32+00:00,,,0,0
592,1031,431,271,owner_unresponsive,closed,2023-10-02 00:45:55+00:00,2024-12-18 04:12:32+00:00,subscriber_replaced,0,0
593,1614,1793,327,wrong_credentials,open,2021-01-22 21:22:04+00:00,,,0,0
594,1698,201,146,access_denied,open,2022-06-13 07:45:43+00:00,,,0,0
595,1323,380,351,access_denied,resolved,2025-05-08 19:06:41+00:00,2025-04-22 19:06:41+00:00,subscriber_replaced,0,0
596,67,600,15,access_denied,escalated,2022-02-06 16:29:06+00:00,,,0,0
597,946,789,316,access_denied,closed,2022-01-29 22:05:47+00:00,2025-03-23 11:12:33+00:00,refunded,0,0
598,1625,115,53,access_denied,open,2021-06-29 20:46:46+00:00,,,0,0
599,1221,1368,185,owner_unresponsive,open,2023-11-06 04:54:11+00:00,,,0,0
600,1917,1032,280,billing_issue,closed,2024-07-30 22:42:32+00:00,2025-01-30 09:48:10+00:00,owner_warned,0,0
601,551,662,289,wrong_credentials,open,2022-03-30 20:30:43+00:00,,,0,0
602,1682,106,15,access_denied,closed,2024-11-06 07:13:24+00:00,2024-11-22 02:27:39+00:00,subscriber_replaced,0,0
603,1329,1042,22,owner_unresponsive,in_progress,2024-05-25 09:33:17+00:00,,,0,0
604,1052,1891,184,access_denied,closed,2021-07-29 10:03:48+00:00,2025-03-16 15:31:44+00:00,no_action,0,0
605,1481,9,396,access_denied,open,2023-09-30 21:30:24+00:00,,,0,0
606,542,1369,295,fraud_suspicion,open,2021-08-05 09:28:34+00:00,,,0,0
607,555,1119,385,access_denied,open,2022-02-28 19:37:06+00:00,,,0,0
608,1038,1629,158,subscription_inactive,resolved,2023-04-18 13:58:14+00:00,2024-10-05 01:30:29+00:00,subscriber_replaced,0,0
609,927,927,195,owner_unresponsive,closed,2023-10-03 04:56:02+00:00,2024-08-19 09:43:21+00:00,subscriber_replaced,1,0
610,1341,1771,71,access_denied,resolved,2024-01-25 07:37:30+00:00,2024-04-04 18:36:24+00:00,account_banned,0,0
611,1606,1569,67,wrong_credentials,resolved,2024-08-27 05:03:25+00:00,2025-01-06 17:00:14+00:00,,0,0
612,658,881,108,billing_issue,resolved,2022-11-28 17:38:26+00:00,2024-01-20 23:32:16+00:00,,0,0
613,1346,1414,9,wrong_credentials,open,2024-01-14 16:27:38+00:00,,,0,0
614,414,1862,151,billing_issue,in_progress,2024-11-12 05:34:08+00:00,,,0,0
615,729,1686,100,subscription_inactive,resolved,2022-12-14 00:09:22+00:00,2023-07-20 17:56:46+00:00,refunded,0,0
616,1760,1385,63,billing_issue,escalated,2023-07-25 03:16:12+00:00,,,0,0
617,465,559,30,billing_issue,closed,2022-03-13 18:26:47+00:00,2023-10-23 04:43:48+00:00,,0,0
618,549,819,43,subscription_inactive,resolved,2023-03-05 13:14:59+00:00,2024-02-16 11:20:08+00:00,account_banned,0,0
619,271,460,216,subscription_inactive,open,2022-02-18 00:12:55+00:00,,,0,0
620,40,396,261,fraud_suspicion,escalated,2021-11-01 04:53:54+00:00,,,0,0
621,842,670,399,access_denied,escalated,2023-06-26 23:25:29+00:00,,,0,0
622,1753,916,368,other,closed,2022-02-18 21:08:00+00:00,2023-03-23 23:02:06+00:00,,0,0
623,621,24,199,access_denied,resolved,2023-12-17 15:41:12+00:00,2025-01-14 00:05:37+00:00,account_banned,0,0
624,1144,640,370,access_denied,open,2025-01-19 05:53:23+00:00,,,0,0
625,1830,899,188,access_denied,open,2023-10-16 07:09:14+00:00,,,0,0
626,1818,1611,100,other,resolved,2022-03-08 09:16:40+00:00,2022-07-28 02:14:12+00:00,,0,0
627,1654,150,205,wrong_credentials,resolved,2024-03-18 15:45:26+00:00,2024-09-08 18:38:58+00:00,subscriber_replaced,0,0
628,279,446,289,subscription_inactive,in_progress,2023-12-16 05:51:54+00:00,,,0,0
629,1830,891,188,access_denied,resolved,2024-11-23 00:22:00+00:00,2024-12-31 06:07:27+00:00,no_action,0,0
630,1057,1997,264,other,escalated,2025-01-21 22:39:58+00:00,,,0,0
631,832,553,161,owner_unresponsive,closed,2023-02-02 19:28:19+00:00,2023-01-14 19:28:19+00:00,refunded,0,0
632,850,1763,336,access_denied,open,2021-03-31 22:15:49+00:00,,,0,0
633,368,1239,382,other,in_progress,2021-09-12 14:31:36+00:00,,,0,0
634,1639,903,309,fraud_suspicion,resolved,2021-10-28 09:17:24+00:00,2023-03-06 06:04:23+00:00,no_action,0,0
635,838,659,342,access_denied,closed,2023-03-09 00:40:54+00:00,2023-04-21 08:58:24+00:00,,0,0
636,542,894,295,access_denied,escalated,2022-04-24 07:19:32+00:00,,,0,0
637,391,522,265,wrong_credentials,open,2023-01-02 10:16:32+00:00,,,0,0
638,1830,235,188,fraud_suspicion,open,2021-03-25 04:24:35+00:00,,,0,0
639,125,1120,246,fraud_suspicion,escalated,2021-12-10 04:42:25+00:00,,,0,0
640,580,1591,191,access_denied,in_progress,2023-02-09 10:24:57+00:00,,,0,0
641,1823,1082,377,billing_issue,resolved,2022-08-19 17:35:22+00:00,2024-11-23 19:41:34+00:00,no_action,0,0
642,939,871,278,wrong_credentials,open,2022-12-22 12:07:11+00:00,,,0,0
643,1732,1732,181,subscription_inactive,resolved,2021-10-31 08:31:40+00:00,2024-05-23 18:02:36+00:00,no_action,1,0
644,912,645,239,access_denied,resolved,2022-07-31 22:23:43+00:00,2023-08-21 05:18:42+00:00,,0,0
645,73,1531,118,subscription_inactive,resolved,2022-07-12 14:56:15+00:00,2025-02-23 23:44:05+00:00,no_action,0,0
646,1344,545,191,fraud_suspicion,closed,2025-03-09 13:18:12+00:00,2025-05-03 01:35:27+00:00,subscriber_replaced,0,0
647,555,555,385,billing_issue,open,2022-12-12 07:09:27+00:00,,,1,0
648,1346,1425,9,billing_issue,in_progress,2022-03-28 05:20:32+00:00,,,0,0
649,1917,903,280,access_denied,open,2024-03-10 06:37:30+00:00,,,0,0
650,1654,334,205,wrong_credentials,open,2024-07-13 03:13:20+00:00,,,0,0
651,1294,1987,56,wrong_credentials,closed,2024-04-08 22:29:28+00:00,2025-03-25 09:58:39+00:00,,0,0
652,1000,453,114,billing_issue,resolved,2024-10-01 11:46:58+00:00,2025-02-18 18:51:06+00:00,no_action,0,0
653,1000,429,114,access_denied,in_progress,2022-12-02 13:23:29+00:00,,,0,0
654,1289,1790,352,wrong_credentials,resolved,2024-07-08 07:07:17+00:00,2024-11-18 01:22:10+00:00,,0,0
655,469,469,206,owner_unresponsive,escalated,2022-06-13 19:08:36+00:00,,,1,0
656,1316,818,89,wrong_credentials,resolved,2021-04-28 05:53:52+00:00,2022-07-01 16:48:28+00:00,,0,0
657,936,1264,58,owner_unresponsive,resolved,2025-05-11 15:33:39+00:00,2025-05-04 15:33:39+00:00,subscriber_replaced,0,0
658,1336,1342,102,access_denied,resolved,2022-03-12 09:49:35+00:00,2024-01-28 02:50:59+00:00,no_action,0,0
659,744,1140,353,access_denied,resolved,2021-03-13 00:59:06+00:00,2022-02-24 16:31:52+00:00,subscriber_replaced,0,0
660,242,516,139,billing_issue,closed,2024-01-20 01:36:41+00:00,2024-05-12 16:03:18+00:00,no_action,0,0
661,542,1364,295,owner_unresponsive,open,2022-09-23 17:29:01+00:00,,,0,0
662,1639,1299,309,billing_issue,in_progress,2021-12-04 03:02:21+00:00,,,0,0
663,1073,681,351,access_denied,escalated,2025-03-03 04:44:13+00:00,,,0,0
664,551,231,289,other,open,2022-09-07 18:34:49+00:00,,,0,0
665,228,1788,131,owner_unresponsive,open,2024-11-23 07:30:55+00:00,,,0,0
666,1128,899,156,subscription_inactive,in_progress,2021-11-08 23:18:33+00:00,,,0,0
667,1132,1806,399,billing_issue,open,2023-12-06 05:15:07+00:00,,,0,0
668,1558,1690,145,owner_unresponsive,in_progress,2023-02-10 20:28:20+00:00,,,0,0
669,853,1999,30,fraud_suspicion,open,2023-11-14 21:37:32+00:00,,,0,0
670,684,157,345,subscription_inactive,open,2021-07-17 11:39:48+00:00,,,0,0
671,945,1287,317,wrong_credentials,open,2024-04-11 15:29:32+00:00,,,0,0
672,1469,1569,89,subscription_inactive,open,2023-06-24 20:12:48+00:00,,,0,0
673,406,1559,174,owner_unresponsive,open,2024-08-28 16:50:06+00:00,,,0,0
674,699,699,85,fraud_suspicion,resolved,2023-07-23 12:58:54+00:00,2024-08-19 18:38:08+00:00,owner_warned,1,0
675,611,1298,99,subscription_inactive,open,2024-08-23 07:58:16+00:00,,,0,0
676,767,610,211,fraud_suspicion,open,2024-12-13 07:55:41+00:00,,,0,0
677,1976,200,164,fraud_suspicion,closed,2022-01-12 16:30:18+00:00,2022-11-08 07:09:28+00:00,account_banned,0,0
678,1375,54,257,access_denied,resolved,2023-06-05 07:05:24+00:00,2024-06-29 00:39:18+00:00,refunded,0,0
679,1973,1301,48,access_denied,resolved,2022-11-17 19:59:05+00:00,2024-06-09 23:55:47+00:00,owner_warned,0,0
680,49,289,217,fraud_suspicion,resolved,2022-01-24 22:14:50+00:00,2022-10-20 22:17:10+00:00,,0,0
681,1092,67,82,billing_issue,closed,2022-11-08 04:40:42+00:00,2023-02-23 21:09:20+00:00,owner_warned,0,0
682,922,1866,164,owner_unresponsive,closed,2025-03-27 10:57:33+00:00,2025-04-03 06:08:51+00:00,,0,0
683,1053,1732,302,subscription_inactive,open,2024-12-20 06:23:50+00:00,,,0,0
684,1456,105,41,access_denied,escalated,2025-05-01 15:42:24+00:00,,,0,0
685,279,587,289,fraud_suspicion,open,2023-07-21 14:06:33+00:00,,,0,0
686,1722,1767,172,access_denied,open,2025-01-11 12:11:11+00:00,,,0,0
687,987,805,132,wrong_credentials,open,2024-04-12 12:08:30+00:00,,,0,0
688,139,380,148,wrong_credentials,closed,2023-06-15 05:47:49+00:00,2024-02-13 01:10:43+00:00,refunded,0,0
689,753,1531,141,billing_issue,in_progress,2022-01-13 14:52:10+00:00,,,0,0
690,575,967,16,owner_unresponsive,in_progress,2023-05-05 07:18:56+00:00,,,0,0
691,404,1649,25,subscription_inactive,escalated,2023-11-19 18:07:44+00:00,,,0,0
692,1258,1248,199,other,closed,2021-09-09 12:03:53+00:00,2023-06-28 12:48:20+00:00,,0,0
693,864,1151,42,access_denied,open,2022-05-28 10:29:09+00:00,,,0,0
694,1399,1424,60,wrong_credentials,resolved,2024-08-31 16:10:21+00:00,2024-10-23 16:54:22+00:00,no_action,0,0
695,1216,1860,343,other,escalated,2024-03-06 14:03:18+00:00,,,0,0
696,601,1992,279,billing_issue,closed,2023-06-09 13:51:27+00:00,2024-05-16 12:29:57+00:00,,0,0
697,830,1687,112,fraud_suspicion,resolved,2021-11-15 05:38:50+00:00,2023-12-09 21:01:49+00:00,subscriber_replaced,0,0
698,206,504,128,other,open,2021-01-14 05:03:21+00:00,,,0,0
699,880,193,227,wrong_credentials,resolved,2021-04-06 15:52:11+00:00,2024-10-11 17:49:59+00:00,refunded,0,0
700,1073,1141,394,wrong_credentials,closed,2024-11-06 21:09:38+00:00,2025-05-28 06:47:33+00:00,account_banned,0,0
701,472,362,87,access_denied,in_progress,2021-05-08 18:41:33+00:00,,,0,0
702,1160,1313,379,owner_unresponsive,resolved,2024-08-13 12:53:21+00:00,2024-08-11 12:53:21+00:00,account_banned,0,0
703,1132,687,91,other,in_progress,2025-02-06 12:51:58+00:00,,,0,0
704,340,724,129,other,escalated,2024-10-31 04:01:05+00:00,,,0,0
705,1488,91,203,owner_unresponsive,open,2023-02-19 16:28:28+00:00,,,0,0
706,621,1464,110,access_denied,closed,2021-12-17 00:38:46+00:00,2024-01-01 01:23:14+00:00,owner_warned,0,0
707,1487,499,398,access_denied,open,2022-08-15 17:44:06+00:00,,,0,0
708,1221,566,239,fraud_suspicion,open,2023-07-02 01:53:52+00:00,,,0,0
709,1606,1241,67,access_denied,escalated,2022-11-20 13:01:42+00:00,,,0,0
710,1029,1238,17,wrong_credentials,resolved,2021-01-07 20:01:43+00:00,2022-12-09 09:06:42+00:00,no_action,0,0
711,1487,1989,398,billing_issue,open,2021-02-10 19:21:35+00:00,,,0,0
712,1712,960,86,wrong_credentials,resolved,2024-07-20 16:23:36+00:00,2025-03-07 19:30:28+00:00,no_action,0,0
713,1572,1137,354,subscription_inactive,resolved,2024-01-05 06:46:03+00:00,2024-12-01 15:29:56+00:00,no_action,0,0
714,371,221,176,access_denied,closed,2023-06-26 02:12:26+00:00,2024-12-17 04:06:44+00:00,owner_warned,0,0
715,1653,1408,355,fraud_suspicion,in_progress,2022-04-08 01:20:21+00:00,,,0,0
716,1554,1764,185,access_denied,in_progress,2024-06-27 21:36:18+00:00,,,0,0
717,1452,977,177,access_denied,closed,2022-07-31 13:10:26+00:00,2022-12-06 00:52:44+00:00,no_action,0,0
718,884,929,375,subscription_inactive,resolved,2023-11-10 19:01:07+00:00,2023-11-05 19:01:07+00:00,,0,0
719,1970,1078,213,subscription_inactive,in_progress,2022-12-09 15:58:13+00:00,,,0,0
720,1504,652,99,access_denied,resolved,2022-03-06 18:45:44+00:00,2024-05-27 01:47:39+00:00,,0,0
721,1245,553,188,subscription_inactive,resolved,2023-05-29 13:08:07+00:00,2024-02-04 09:35:31+00:00,owner_warned,0,0
722,728,1773,232,billing_issue,escalated,2024-05-09 15:11:59+00:00,,,0,0
723,1719,1511,259,wrong_credentials,closed,2021-08-11 02:12:06+00:00,2025-02-14 09:16:41+00:00,subscriber_replaced,0,0
724,1558,820,145,access_denied,in_progress,2024-06-10 01:10:50+00:00,,,0,0
725,20,1995,168,wrong_credentials,resolved,2024-02-14 04:42:38+00:00,2024-08-31 18:55:02+00:00,account_banned,0,0
726,1399,242,72,billing_issue,escalated,2021-08-01 20:05:07+00:00,,,0,0
727,1972,1542,280,billing_issue,resolved,2021-11-29 21:05:38+00:00,2023-10-22 11:57:15+00:00,no_action,0,0
728,1058,1026,58,access_denied,escalated,2025-01-20 04:19:52+00:00,,,0,0
729,576,1010,24,subscription_inactive,closed,2021-06-20 13:22:58+00:00,2022-04-28 06:37:39+00:00,refunded,0,0
730,1720,1720,377,access_denied,closed,2021-01-31 03:05:48+00:00,2023-12-13 04:31:44+00:00,refunded,1,0
731,531,1483,81,other,closed,2022-10-23 03:02:34+00:00,2023-08-25 01:43:10+00:00,owner_warned,0,0
732,571,1509,237,owner_unresponsive,open,2022-11-21 20:12:41+00:00,,,0,0
733,617,1844,172,subscription_inactive,in_progress,2024-01-06 12:28:57+00:00,,,0,0
734,455,650,186,fraud_suspicion,resolved,2024-11-14 13:22:37+00:00,2025-03-02 07:00:39+00:00,account_banned,0,0
735,635,488,158,access_denied,in_progress,2022-03-29 03:36:01+00:00,,,0,0
736,10,1959,57,access_denied,closed,2022-03-29 20:52:00+00:00,2023-08-16 05:45:54+00:00,owner_warned,0,0
737,60,732,289,access_denied,in_progress,2023-06-11 22:07:44+00:00,,,0,0
738,1834,19,348,other,resolved,2023-05-05 01:26:09+00:00,2025-03-15 18:48:12+00:00,subscriber_replaced,0,0
739,1691,1285,316,wrong_credentials,open,2025-01-10 16:23:24+00:00,,,0,0
740,1557,1960,109,owner_unresponsive,open,2023-12-09 06:51:56+00:00,,,0,0
741,568,966,385,owner_unresponsive,escalated,2025-03-04 07:19:03+00:00,,,0,0
742,1732,988,181,fraud_suspicion,closed,2022-08-08 15:00:01+00:00,2022-08-04 15:00:01+00:00,,0,0
743,1041,564,375,access_denied,open,2021-11-20 03:41:08+00:00,,,0,0
744,1698,1558,146,owner_unresponsive,open,2024-06-24 10:26:31+00:00,,,0,0
745,1328,122,26,wrong_credentials,escalated,2021-12-16 06:42:10+00:00,,,0,0
746,294,863,303,other,resolved,2024-03-22 07:54:24+00:00,2025-03-08 17:56:42+00:00,owner_warned,0,0
747,1097,1208,86,access_denied,closed,2021-03-30 16:22:13+00:00,2022-09-13 06:59:44+00:00,,0,0
748,1491,1839,60,access_denied,in_progress,2022-10-12 04:15:54+00:00,,,0,0
749,634,693,268,owner_unresponsive,closed,2024-09-08 16:08:09+00:00,2025-03-31 11:04:58+00:00,no_action,0,0
750,615,700,51,other,closed,2022-01-01 09:55:44+00:00,2022-02-26 10:01:34+00:00,,0,0
751,1556,918,151,subscription_inactive,resolved,2025-04-19 02:01:30+00:00,2025-05-19 16:40:21+00:00,,0,0
752,847,346,66,billing_issue,open,2024-04-11 08:29:57+00:00,,,0,0
753,635,1308,158,fraud_suspicion,closed,2024-09-29 07:14:38+00:00,2025-01-13 12:06:32+00:00,no_action,0,0
754,780,1131,86,wrong_credentials,in_progress,2021-03-30 05:02:21+00:00,,,0,0
755,866,662,370,fraud_suspicion,resolved,2024-10-23 23:48:37+00:00,2025-02-04 05:14:35+00:00,,0,0
756,1481,434,396,subscription_inactive,open,2023-07-27 22:54:20+00:00,,,0,0
757,678,1096,331,subscription_inactive,open,2022-10-04 12:27:01+00:00,,,0,0
758,1336,512,248,billing_issue,open,2021-04-16 05:31:45+00:00,,,0,0
759,440,1949,126,owner_unresponsive,resolved,2022-05-17 11:32:53+00:00,2024-06-11 00:09:52+00:00,,0,0
760,669,1217,140,other,resolved,2021-05-01 05:51:55+00:00,2022-04-21 23:08:45+00:00,subscriber_replaced,0,0
761,1203,728,145,wrong_credentials,closed,2023-01-25 06:56:19+00:00,2023-02-25 17:04:32+00:00,account_banned,0,0
762,1649,1573,126,owner_unresponsive,escalated,2025-01-19 08:46:23+00:00,,,0,0
763,953,639,334,subscription_inactive,in_progress,2023-10-31 11:37:21+00:00,,,0,0
764,1256,1805,136,wrong_credentials,open,2025-04-30 07:49:47+00:00,,,0,0
765,1457,1323,52,owner_unresponsive,resolved,2024-09-26 12:35:08+00:00,2024-10-19 08:57:08+00:00,subscriber_replaced,0,0
766,796,310,372,owner_unresponsive,resolved,2021-02-19 15:54:44+00:00,2024-05-23 14:06:10+00:00,,0,0
767,1979,371,67,fraud_suspicion,resolved,2021-12-24 08:24:07+00:00,2022-02-21 05:30:26+00:00,owner_warned,0,0
768,790,1066,237,access_denied,escalated,2021-01-04 09:22:59+00:00,,,0,0
769,1441,1954,316,other,escalated,2022-03-29 09:38:18+00:00,,,0,0
770,1752,1280,249,billing_issue,closed,2023-11-07 03:52:08+00:00,2024-04-10 20:51:09+00:00,account_banned,0,0
771,1875,1237,71,access_denied,escalated,2021-02-15 16:43:34+00:00,,,0,0
772,832,1540,161,fraud_suspicion,closed,2022-03-22 19:34:39+00:00,2025-05-27 10:31:55+00:00,refunded,0,0
773,1283,631,315,wrong_credentials,in_progress,2021-10-06 14:56:40+00:00,,,0,0
774,113,544,74,access_denied,open,2023-06-19 04:33:00+00:00,,,0,0
775,1985,550,203,wrong_credentials,in_progress,2021-11-04 00:14:19+00:00,,,0,0
776,317,772,164,wrong_credentials,resolved,2022-10-26 15:14:57+00:00,2023-02-25 23:37:59+00:00,account_banned,0,0
777,1618,1500,385,wrong_credentials,open,2021-05-01 06:15:37+00:00,,,0,0
778,793,1673,458,wrong_credentials,escalated,2021-10-29 22:11:05+00:00,,,0,1
779,797,153,362,subscription_inactive,resolved,2024-03-12 14:04:14+00:00,2025-03-27 07:51:57+00:00,account_banned,0,0
780,455,1592,186,owner_unresponsive,open,2022-05-12 10:22:19+00:00,,,0,0
781,699,800,85,access_denied,escalated,2022-04-01 16:30:09+00:00,,,0,0
782,93,1668,386,fraud_suspicion,escalated,2023-07-16 07:09:38+00:00,,,0,0
783,1760,479,63,owner_unresponsive,in_progress,2024-09-15 23:18:06+00:00,,,0,0
784,1962,1853,38,owner_unresponsive,resolved,2024-03-19 05:01:18+00:00,2025-01-03 14:22:38+00:00,subscriber_replaced,0,0
785,1504,642,99,subscription_inactive,closed,2022-12-03 02:01:00+00:00,2023-05-20 20:30:43+00:00,owner_warned,0,0
786,1316,1939,18,wrong_credentials,escalated,2021-06-30 08:03:40+00:00,,,0,0
787,705,661,376,other,resolved,2024-02-22 21:47:43+00:00,2024-12-22 21:44:46+00:00,no_action,0,0
788,277,1247,37,access_denied,resolved,2023-04-30 07:08:15+00:00,2024-05-07 03:11:11+00:00,subscriber_replaced,0,0
789,578,459,193,access_denied,resolved,2022-01-26 04:20:29+00:00,2022-02-09 12:47:15+00:00,account_banned,0,0
790,1979,560,67,billing_issue,open,2023-05-28 11:09:17+00:00,,,0,0
791,584,1377,356,subscription_inactive,closed,2021-09-02 21:41:06+00:00,2023-05-07 11:51:41+00:00,,0,0
792,1743,129,239,other,escalated,2022-07-07 00:20:08+00:00,,,0,0
793,622,1217,235,access_denied,in_progress,2023-03-27 07:24:59+00:00,,,0,0
794,340,1676,129,wrong_credentials,open,2022-07-23 23:16:13+00:00,,,0,0
795,1665,797,369,subscription_inactive,escalated,2021-03-11 18:21:50+00:00,,,0,0
796,711,1696,286,fraud_suspicion,resolved,2023-12-26 16:42:56+00:00,2024-03-09 23:18:18+00:00,account_banned,0,0
797,856,1005,184,owner_unresponsive,escalated,2023-12-01 02:09:41+00:00,,,0,0
798,1917,177,280,other,in_progress,2022-03-07 09:03:50+00:00,,,0,0
799,99,1436,177,access_denied,in_progress,2024-03-20 20:42:13+00:00,,,0,0
800,965,710,354,owner_unresponsive,in_progress,2023-07-22 08:27:37+00:00,,,0,0
801,214,1925,27,owner_unresponsive,resolved,2024-03-19 21:57:13+00:00,2024-03-11 21:57:13+00:00,,0,0
802,1432,570,366,access_denied,closed,2023-01-23 06:59:27+00:00,2023-11-15 11:41:02+00:00,no_action,0,0
803,1251,786,99,wrong_credentials,resolved,2022-06-11 09:57:36+00:00,2022-08-19 22:39:31+00:00,,0,0
804,1928,581,67,other,resolved,2025-04-16 04:32:22+00:00,2025-04-26 18:29:56+00:00,account_banned,0,0
805,1148,1638,341,access_denied,open,2022-10-03 19:10:58+00:00,,,0,0
806,1759,1372,291,fraud_suspicion,resolved,2021-01-26 19:43:32+00:00,2021-03-27 17:06:18+00:00,subscriber_replaced,0,0
807,1450,398,185,subscription_inactive,resolved,2025-02-16 18:54:37+00:00,2025-03-31 08:32:31+00:00,,0,0
808,89,1209,146,fraud_suspicion,resolved,2024-10-14 11:10:56+00:00,2024-11-12 09:48:00+00:00,subscriber_replaced,0,0
809,1027,1529,134,access_denied,resolved,2021-12-31 20:24:29+00:00,2024-12-23 02:59:31+00:00,,0,0
810,622,1314,235,owner_unresponsive,resolved,2022-11-26 22:04:30+00:00,2023-05-13 11:55:32+00:00,owner_warned,0,0
811,1131,885,240,fraud_suspicion,escalated,2025-04-30 18:18:42+00:00,,,0,0
812,327,415,157,fraud_suspicion,in_progress,2024-08-12 00:46:26+00:00,,,0,0
813,469,374,206,wrong_credentials,open,2024-06-24 05:52:15+00:00,,,0,0
814,1042,987,57,billing_issue,open,2024-02-22 06:42:41+00:00,,,0,0
815,1862,890,321,other,resolved,2023-04-17 04:25:19+00:00,2024-08-20 09:54:45+00:00,owner_warned,0,0
816,1553,1689,126,access_denied,open,2024-09-27 01:51:43+00:00,,,0,0
817,180,1673,244,access_denied,in_progress,2024-06-26 14:01:02+00:00,,,0,0
818,1594,1107,319,access_denied,open,2023-04-10 15:50:11+00:00,,,0,0
819,755,1906,290,access_denied,in_progress,2024-12-28 18:11:37+00:00,,,0,0
820,1329,633,22,access_denied,open,2021-07-08 07:00:23+00:00,,,0,0
821,242,943,139,billing_issue,resolved,2024-08-21 18:18:49+00:00,2024-11-27 05:06:39+00:00,,0,0
822,1041,1791,375,wrong_credentials,in_progress,2024-09-30 01:11:02+00:00,,,0,0
823,669,1024,140,other,resolved,2024-08-19 14:11:07+00:00,2024-10-03 23:31:18+00:00,,0,0
824,1554,566,185,other,open,2023-05-31 05:47:35+00:00,,,0,0
825,341,541,233,wrong_credentials,resolved,2023-06-06 04:43:35+00:00,2024-09-20 15:29:09+00:00,,0,0
826,654,444,4,other,escalated,2024-09-25 05:12:29+00:00,,,0,0
827,1449,1423,18,subscription_inactive,closed,2024-01-02 06:11:56+00:00,2025-05-21 07:07:48+00:00,,0,0
828,667,1832,354,subscription_inactive,escalated,2024-04-29 00:20:23+00:00,,,0,0
