id,user_id,subscription_id,amount_cents,fee_cents,status,created_at,captured_at,currency,stripe_error_code,user_missing,is_failed
3272,365,241,670,55,failed,,,GBP,insufficient_funds,0,True
3273,365,241,895,95,failed,,,EUR,,0,True
3274,365,241,1199,92,succeeded,2024-11-07 16:25:11+00:00,2024-11-08 18:25:11+00:00,EUR,,0,False
3275,1672,376,487,50,succeeded,,2024-01-17 02:48:18+00:00,EUR,,0,False
3276,1672,376,1489,114,succeeded,,2024-02-16 17:48:18+00:00,EUR,,0,False
3277,1672,376,283,17,pending,,,EUR,,0,False
3278,1672,376,1418,151,pending,2024-04-11 13:48:18+00:00,,EUR,,0,False
3279,1672,376,1199,149,pending,,,EUR,,0,False
3280,1672,376,218,16,canceled,,,EUR,,0,False
3281,1672,376,1029,96,succeeded,,,EUR,,0,False
3282,1672,376,381,54,pending,,,EUR,,0,False
3283,1672,376,1241,183,failed,,,EUR,expired_card,0,True
3284,1672,376,801,79,succeeded,2024-10-08 14:48:18+00:00,2024-10-09 15:48:18+00:00,EUR,,0,False
3285,1672,376,302,29,succeeded,2024-11-11 13:48:18+00:00,2024-11-12 21:48:18+00:00,EUR,,0,False
3286,1672,376,545,48,succeeded,,2024-12-12 09:48:18+00:00,EUR,,0,False
3287,1672,376,1326,178,succeeded,,2025-01-11 15:48:18+00:00,EUR,,0,False
3288,1672,376,485,68,succeeded,,2025-02-13 11:48:18+00:00,EUR,,0,False
3289,1672,376,1323,176,succeeded,,2025-03-08 05:48:18+00:00,EUR,,0,False
3290,1672,376,843,80,succeeded,,2025-04-09 19:48:18+00:00,EUR,,0,False
3291,1672,376,892,86,pending,,,EUR,,0,False
3292,1728,146,651,37,failed,,,EUR,stolen_card,0,True
3293,1728,146,1090,92,failed,,,EUR,expired_card,0,True
3294,1728,146,1067,110,succeeded,,2024-02-21 02:30:27+00:00,EUR,,0,False
3295,1728,146,770,74,succeeded,2024-03-15 03:30:27+00:00,2024-03-16 15:30:27+00:00,EUR,,0,False
3296,1728,146,1188,75,succeeded,,2024-04-16 05:30:27+00:00,EUR,,0,False
3297,1728,146,1106,91,failed,,,EUR,stolen_card,0,True
3298,1728,146,457,49,succeeded,,,EUR,,0,False
3299,1728,146,1162,161,failed,,,EUR,stolen_card,0,True
3300,1728,146,1339,95,succeeded,2024-08-15 04:30:27+00:00,,EUR,,0,False
3301,1728,146,395,38,succeeded,,2024-09-15 15:30:27+00:00,EUR,,0,False
3302,1728,146,450,38,pending,,,EUR,,0,False
3303,1728,146,238,16,succeeded,,2024-11-12 01:30:27+00:00,EUR,,0,False
3304,1728,146,893,130,succeeded,,2024-12-12 18:30:27+00:00,EUR,,0,False
3305,1728,146,1374,96,succeeded,2025-01-11 04:30:27+00:00,2025-01-11 17:30:27+00:00,EUR,,0,False
3306,1728,146,783,72,succeeded,,2025-02-16 04:30:27+00:00,USD,,0,False
3307,1728,146,807,112,succeeded,,2025-03-14 20:30:27+00:00,EUR,,0,False
3308,1795,81,828,117,succeeded,,2023-08-27 15:22:30+00:00,EUR,,0,False
3309,1795,81,905,108,succeeded,,2023-09-21 18:22:30+00:00,EUR,,0,False
3310,1795,81,1369,134,succeeded,2023-10-20 16:22:30+00:00,2023-10-20 18:22:30+00:00,EUR,,0,False
3311,1795,81,1127,1235,succeeded,,2023-11-19 13:22:30+00:00,EUR,,0,False
3312,1795,81,570,85,refunded,2023-12-20 15:22:30+00:00,,EUR,,0,False
3313,1795,81,423,58,failed,,,EUR,do_not_honor,0,True
3314,1795,81,696,73,failed,,,EUR,fraudulent,0,True
3315,1795,81,885,107,succeeded,,2024-03-19 06:22:30+00:00,EUR,,0,False
3316,1795,81,657,58,pending,,,EUR,,0,False
3317,1795,81,1296,121,pending,2024-05-15 16:22:30+00:00,,EUR,,0,False
3318,1795,81,874,105,succeeded,,2024-06-19 10:22:30+00:00,EUR,,0,False
3319,1933,60,991,126,succeeded,,2024-10-25 14:45:01+00:00,EUR,,0,False
3320,1933,60,1417,103,succeeded,,2024-11-20 06:45:01+00:00,EUR,,0,False
3321,1933,60,1084,131,refunded,2024-12-18 00:45:01+00:00,,EUR,,0,False
3322,1933,60,370,38,succeeded,,,EUR,,0,False
3323,1933,60,375,44,failed,2025-02-16 23:45:01+00:00,,EUR,processing_error,0,True
3324,1933,60,1454,99,pending,2025-03-24 00:45:01+00:00,,EUR,,0,False
3325,1574,342,1110,100,succeeded,,2024-10-29 16:12:40+00:00,EUR,,0,False
3326,942,219,1225,156,pending,,,EUR,,0,False
3327,942,219,740,106,succeeded,2023-09-29 23:27:47+00:00,2023-10-01 13:27:47+00:00,EUR,,0,False
3328,942,219,611,79,succeeded,2023-11-01 22:27:47+00:00,2023-11-02 21:27:47+00:00,USD,,0,False
3329,942,219,958,143,failed,2023-11-25 23:27:47+00:00,,GBP,stolen_card,0,True
3330,1408,29,546,57,failed,,,EUR,fraudulent,0,True
3331,1408,29,598,48,refunded,,,EUR,,0,False
3332,1408,29,276,18,succeeded,,2023-01-29 15:24:21+00:00,EUR,,0,False
3333,1408,29,226,31,succeeded,,2023-03-01 12:24:21+00:00,EUR,,0,False
3334,1408,29,806,96,succeeded,,2023-04-01 06:24:21+00:00,EUR,,0,False
3335,1408,29,1114,116,failed,,,EUR,,0,True
3336,1408,29,1039,102,failed,,,EUR,processing_error,0,True
3337,1408,29,1425,94,refunded,,,EUR,,0,False
3338,439,114,1132,132,disputed,,,EUR,,0,False
3339,439,114,1446,103,failed,,,EUR,,0,True
3340,439,114,521,61,succeeded,,2025-02-05 19:41:40+00:00,EUR,,0,False
3341,439,114,1272,187,failed,,,EUR,,0,True
3342,439,114,1211,175,succeeded,,2025-04-09 11:41:40+00:00,EUR,,0,False
3343,439,114,436,36,succeeded,,2025-05-07 18:41:40+00:00,EUR,,0,False
3344,812,102,327,28,succeeded,,2025-03-04 12:50:39+00:00,EUR,,0,False
3345,238,365,407,45,pending,,,EUR,,0,False
3346,238,365,1098,145,succeeded,,2024-12-04 09:39:04+00:00,EUR,,0,False
3347,238,365,1383,125,succeeded,,2025-01-04 16:39:04+00:00,EUR,,0,False
3348,238,365,1137,142,succeeded,,2025-02-05 02:39:04+00:00,GBP,,0,False
3349,238,365,933,78,failed,,,USD,,0,True
3350,238,365,1141,61,failed,,,EUR,lost_card,0,True
3351,238,365,761,45,succeeded,2025-05-03 22:39:04+00:00,2025-05-04 16:39:04+00:00,EUR,,0,False
3352,1625,151,902,112,succeeded,,2024-11-27 20:30:00+00:00,EUR,,0,False
3353,1625,151,276,27,succeeded,2024-12-29 01:30:00+00:00,2025-01-01 02:30:00+00:00,EUR,,0,False
3354,618,66,1426,108,refunded,,,EUR,,0,False
3355,618,66,1370,112,failed,,,USD,expired_card,0,True
3356,618,66,747,45,succeeded,,2022-07-18 12:12:35+00:00,EUR,,0,False
3357,618,66,1467,185,failed,,,EUR,stolen_card,0,True
3358,618,66,1421,174,failed,,,EUR,,0,True
3359,618,66,1424,164,pending,,,EUR,,0,False
3360,618,66,1331,198,failed,,,USD,lost_card,0,True
3361,618,66,390,39,succeeded,,2022-12-12 18:12:35+00:00,EUR,,0,False
3362,618,66,303,26,succeeded,,2023-01-11 18:12:35+00:00,EUR,,0,False
3363,618,66,554,67,succeeded,,2023-02-12 21:12:35+00:00,EUR,,0,False
3364,618,66,209,29,succeeded,,2023-03-15 13:12:35+00:00,EUR,,0,False
3365,618,66,325,36,failed,,,EUR,fraudulent,0,True
3366,618,66,701,44,pending,,,EUR,,0,False
3367,618,66,1352,201,succeeded,,2023-06-08 16:12:35+00:00,EUR,,0,False
3368,618,66,432,38,succeeded,,2023-07-13 15:12:35+00:00,EUR,,0,False
3369,618,66,1122,83,succeeded,,2023-08-11 03:12:35+00:00,EUR,,0,False
3370,618,66,985,126,refunded,,,EUR,,0,False
3371,618,66,1410,72,refunded,,,EUR,,0,False
3372,511,172,255,12,failed,,,EUR,fraudulent,0,True
3373,511,172,346,27,failed,,,USD,fraudulent,0,True
3374,511,172,1321,78,succeeded,,2023-05-04 13:29:31+00:00,EUR,,0,False
3375,511,172,889,58,failed,,,EUR,do_not_honor,0,True
3376,511,172,1135,137,failed,,,EUR,expired_card,0,True
3377,511,172,687,41,failed,2023-07-27 16:29:31+00:00,,EUR,expired_card,0,True
3378,622,235,664,47,failed,,,EUR,expired_card,0,True
3379,622,235,280,374,succeeded,,2024-04-15 07:34:16+00:00,EUR,,0,False
3380,622,235,327,24,failed,,,EUR,do_not_honor,0,True
3381,1535,398,280,24,succeeded,,2022-11-03 17:39:10+00:00,EUR,,0,False
3382,1535,398,633,50,failed,2022-12-02 14:39:10+00:00,,EUR,do_not_honor,0,True
3383,1535,398,606,63,succeeded,,2023-01-07 06:39:10+00:00,EUR,,0,False
3384,1535,398,233,28,succeeded,,2023-01-30 18:39:10+00:00,EUR,,0,False
3385,1535,398,1380,199,pending,,,EUR,,0,False
3386,1535,398,1031,103,succeeded,,2023-03-30 20:39:10+00:00,EUR,,0,False
3387,1535,398,1304,186,failed,2023-04-29 14:39:10+00:00,,EUR,expired_card,0,True
3388,1328,26,1495,214,failed,,,EUR,,0,True
3389,414,151,1342,167,succeeded,,2025-01-18 14:59:45+00:00,EUR,,0,False
3390,414,151,701,99,succeeded,,2025-02-17 22:59:45+00:00,EUR,,0,False
3391,414,151,579,43,failed,2025-03-22 02:59:45+00:00,,EUR,lost_card,0,True
3392,414,151,846,94,failed,,,EUR,incorrect_cvc,0,True
3393,414,151,966,84,succeeded,,2025-05-19 18:59:45+00:00,EUR,,0,False
3394,1803,250,1295,188,failed,,,EUR,card_declined,0,True
3395,1803,250,663,79,succeeded,,2022-05-05 10:43:39+00:00,USD,,0,False
3396,1803,250,399,32,succeeded,,2022-05-30 20:43:39+00:00,EUR,,0,False
3397,1803,250,1258,141,succeeded,,2022-07-06 21:43:39+00:00,EUR,,0,False
3398,1803,250,200,21,succeeded,,2022-08-02 08:43:39+00:00,EUR,,0,False
3399,1803,250,509,73,succeeded,,2022-08-31 11:43:39+00:00,EUR,,0,False
3400,1803,250,1003,92,failed,,,EUR,insufficient_funds,0,True
3401,1803,250,1285,183,succeeded,,2022-11-03 06:43:39+00:00,EUR,,0,False
3402,1803,250,953,135,failed,,,EUR,card_declined,0,True
3403,1803,250,833,95,failed,,,EUR,card_declined,0,True
3404,1803,250,1309,180,failed,,,EUR,card_declined,0,True
3405,1803,250,1169,152,succeeded,,2023-03-01 05:43:39+00:00,EUR,,0,False
3406,1803,250,1155,166,succeeded,,2023-03-28 13:43:39+00:00,USD,,0,False
3407,1803,250,1070,84,failed,,,EUR,processing_error,0,True
3408,1803,250,550,82,failed,,,EUR,insufficient_funds,0,True
3409,1803,250,1085,141,succeeded,,2023-07-02 04:43:39+00:00,EUR,,0,False
3410,1803,250,1329,115,succeeded,,2023-07-27 20:43:39+00:00,EUR,,0,False
3411,947,112,624,65,pending,,,EUR,,0,False
3412,947,112,1455,169,succeeded,,2025-05-04 06:49:11+00:00,EUR,,0,False
3413,946,117,930,124,failed,,,EUR,fraudulent,0,True
3414,946,117,1088,143,succeeded,,2024-03-27 08:32:34+00:00,EUR,,0,False
3415,946,117,926,76,succeeded,,2024-04-29 16:32:34+00:00,EUR,,0,False
3416,946,117,655,58,failed,,,EUR,fraudulent,0,True
3417,946,117,1208,74,succeeded,,2024-06-27 06:32:34+00:00,EUR,,0,False
3418,946,117,1463,130,succeeded,2024-07-26 18:32:34+00:00,2024-07-29 06:32:34+00:00,EUR,,0,False
3419,946,117,716,94,failed,,,EUR,insufficient_funds,0,True
3420,946,117,1194,82,succeeded,,2024-09-25 13:32:34+00:00,EUR,,0,False
3421,946,117,1091,64,succeeded,,2024-10-26 05:32:34+00:00,EUR,,0,False
3422,946,117,540,51,failed,,,EUR,,0,True
3423,946,117,1051,149,succeeded,,2024-12-25 19:32:34+00:00,EUR,,0,False
3424,946,117,464,24,failed,2025-01-24 18:32:34+00:00,,EUR,fraudulent,0,True
3425,946,117,500,62,failed,,,EUR,insufficient_funds,0,True
3426,946,117,1040,1235,succeeded,2025-03-23 18:32:34+00:00,2025-03-25 23:32:34+00:00,EUR,,0,False
3427,946,117,716,74,pending,,,EUR,,0,False
3428,946,117,534,71,succeeded,,2025-05-21 07:32:34+00:00,EUR,,0,False
3429,1346,9,1437,212,failed,,,EUR,lost_card,0,True
3430,1346,9,365,28,failed,2025-05-06 12:05:35+00:00,,EUR,incorrect_cvc,0,True
3431,1906,362,809,76,succeeded,,2023-08-09 13:10:04+00:00,EUR,,0,False
3432,1906,362,1480,212,failed,,,EUR,lost_card,0,True
3433,1906,362,1274,72,disputed,2023-10-07 02:10:04+00:00,,EUR,,0,False
3434,1906,362,615,46,succeeded,,2023-11-09 14:10:04+00:00,EUR,,0,False
3435,1906,362,1252,131,succeeded,,2023-12-10 15:10:04+00:00,EUR,,0,False
3436,1906,362,488,61,succeeded,,2024-01-04 17:10:04+00:00,EUR,,0,False
3437,1906,362,775,73,succeeded,,2024-02-09 11:10:04+00:00,EUR,,0,False
3438,1906,362,1244,82,succeeded,,2024-03-12 07:10:04+00:00,USD,,0,False
3439,1906,362,839,123,failed,2024-04-03 02:10:04+00:00,,GBP,do_not_honor,0,True
3440,1906,362,1304,76,succeeded,2024-05-04 02:10:04+00:00,2024-05-05 13:10:04+00:00,EUR,,0,False
3441,1906,362,905,118,succeeded,,2024-06-02 20:10:04+00:00,EUR,,0,False
3442,1906,362,1500,137,succeeded,,2024-07-07 17:10:04+00:00,EUR,,0,False
3443,168,338,505,57,failed,,,EUR,card_declined,0,True
3444,168,338,562,28,succeeded,,2024-08-04 22:35:25+00:00,EUR,,0,False
3445,168,338,1366,196,failed,,,EUR,,0,True
3446,168,338,673,55,failed,2024-10-05 09:35:25+00:00,,EUR,stolen_card,0,True
3447,168,338,1188,164,failed,,,EUR,lost_card,0,True
3448,168,338,908,1050,failed,,,EUR,incorrect_cvc,0,True
3449,168,338,1431,146,failed,,,EUR,do_not_honor,0,True
3450,168,338,1384,94,succeeded,,2025-01-29 23:35:25+00:00,EUR,,0,False
3451,168,338,1126,89,succeeded,,2025-03-03 19:35:25+00:00,EUR,,0,False
3452,736,380,1263,154,succeeded,,2023-09-20 21:16:09+00:00,USD,,0,False
3453,1052,184,969,50,succeeded,,2024-12-27 23:16:51+00:00,EUR,,0,False
3454,1052,184,516,71,succeeded,2025-01-28 03:16:51+00:00,2025-01-30 01:16:51+00:00,EUR,,0,False
3455,1052,184,1256,129,succeeded,,2025-02-25 18:16:51+00:00,EUR,,0,False
3456,1052,184,322,35,succeeded,,2025-03-30 08:16:51+00:00,EUR,,0,False
3457,1052,184,351,505,succeeded,,2025-04-28 20:16:51+00:00,EUR,,0,False
3458,1052,184,1016,71,failed,2025-05-30 03:16:51+00:00,,USD,lost_card,0,True
3459,1173,204,1095,63,succeeded,,2023-08-23 23:59:30+00:00,EUR,,0,False
3460,1173,204,496,52,succeeded,,2023-09-25 01:59:30+00:00,EUR,,0,False
3461,1173,204,978,66,disputed,,,EUR,,0,False
3462,1173,204,342,36,succeeded,2023-11-24 09:59:30+00:00,2023-11-27 00:59:30+00:00,EUR,,0,False
3463,1173,204,1060,58,succeeded,,2023-12-20 22:59:30+00:00,EUR,,0,False
3464,1173,204,542,59,failed,,,EUR,card_declined,0,True
3465,1173,204,1356,126,refunded,,,EUR,,0,False
3466,1173,204,1136,169,succeeded,,2024-03-26 09:59:30+00:00,EUR,,0,False
3467,1173,204,853,112,succeeded,,,EUR,,0,False
3468,1173,204,800,74,failed,,,EUR,card_declined,0,True
3469,1173,204,1257,132,failed,,,EUR,insufficient_funds,0,True
3470,1173,204,1453,82,pending,,,EUR,,0,False
3471,1173,204,706,75,canceled,,,EUR,,0,False
3472,1173,204,521,51,pending,,,EUR,,0,False
3473,40,261,508,38,succeeded,,2024-01-13 11:57:34+00:00,EUR,,0,False
3474,40,261,611,50,succeeded,2024-02-15 12:57:34+00:00,2024-02-15 17:57:34+00:00,EUR,,0,False
3475,1428,348,1099,98,succeeded,,2024-12-15 06:36:35+00:00,EUR,,0,False
3476,1428,348,1313,99,pending,,,EUR,,0,False
3477,1428,348,615,79,succeeded,,2025-02-15 08:36:35+00:00,EUR,,0,False
3478,1428,348,1453,97,succeeded,,2025-03-16 09:36:35+00:00,EUR,,0,False
3479,1286,261,252,15,succeeded,2022-05-16 05:16:44+00:00,2022-05-18 10:16:44+00:00,EUR,,0,False
3480,1286,261,259,19,succeeded,,2022-06-20 05:16:44+00:00,USD,,0,False
3481,1286,261,1051,94,pending,,,EUR,,0,False
3482,1286,261,1093,56,succeeded,,2022-08-15 17:16:44+00:00,USD,,0,False
3483,1286,261,1447,159,succeeded,,2022-09-19 02:16:44+00:00,EUR,,0,False
3484,1286,261,1222,142,failed,2022-10-17 04:16:44+00:00,,EUR,card_declined,0,True
3485,1286,261,425,39,pending,2022-11-17 05:16:44+00:00,,EUR,,0,False
3486,1286,261,265,13,succeeded,2022-12-13 05:16:44+00:00,2022-12-16 00:16:44+00:00,EUR,,0,False
3487,1286,261,870,125,pending,,,EUR,,0,False
3488,1286,261,583,63,failed,,,EUR,incorrect_cvc,0,True
3489,1286,261,603,45,succeeded,,2023-03-19 09:16:44+00:00,EUR,,0,False
3490,749,247,615,767,succeeded,2025-02-10 03:22:00+00:00,2025-02-10 15:22:00+00:00,EUR,,0,False
3491,191,53,1190,172,failed,,,EUR,expired_card,0,True
3492,191,53,447,59,failed,,,EUR,lost_card,0,True
3493,191,53,1058,140,failed,,,EUR,expired_card,0,True
3494,191,53,1142,115,succeeded,2024-02-29 11:19:25+00:00,2024-02-29 19:19:25+00:00,EUR,,0,False
3495,191,53,1016,138,pending,2024-03-30 12:19:25+00:00,,EUR,,0,False
3496,191,53,966,57,succeeded,,2024-04-29 04:19:25+00:00,EUR,,0,False
3497,191,53,924,109,canceled,,,EUR,,0,False
3498,191,53,457,59,succeeded,,2024-06-28 14:19:25+00:00,EUR,,0,False
3499,191,53,1122,71,succeeded,,2024-07-28 17:19:25+00:00,EUR,,0,False
3500,150,338,342,17,succeeded,,2025-05-22 19:07:22+00:00,EUR,,0,False
3501,430,99,1341,143,succeeded,,2022-03-28 20:11:21+00:00,EUR,,0,False
3502,430,99,1104,62,succeeded,,2022-04-29 00:11:21+00:00,USD,,0,False
3503,430,99,1315,104,succeeded,,2022-05-25 12:11:21+00:00,EUR,,0,False
3504,430,99,539,60,succeeded,,,EUR,,0,False
3505,430,99,574,30,failed,,,EUR,,0,True
3506,430,99,633,36,succeeded,,2022-08-23 20:11:21+00:00,EUR,,0,False
3507,430,99,817,59,failed,,2022-09-24 20:11:21+00:00,EUR,incorrect_cvc,0,True
3508,430,99,271,33,succeeded,,2022-10-26 10:11:21+00:00,EUR,,0,False
3509,430,99,990,97,failed,,,EUR,stolen_card,0,True
3510,430,99,1221,105,succeeded,2022-12-25 18:11:21+00:00,2022-12-27 11:11:21+00:00,EUR,,0,False
3511,430,99,1348,130,failed,,,EUR,expired_card,0,True
3512,430,99,411,41,failed,2023-02-22 18:11:21+00:00,,EUR,lost_card,0,True
3513,430,99,1291,163,failed,2023-03-23 18:11:21+00:00,,EUR,expired_card,0,True
3514,430,99,887,57,failed,,,EUR,card_declined,0,True
3515,754,140,953,81,succeeded,,2024-11-27 11:40:45+00:00,EUR,,0,False
3516,754,140,951,116,succeeded,,2024-12-24 00:40:45+00:00,EUR,,0,False
3517,754,140,217,13,failed,,,EUR,,0,True
3518,754,140,986,134,succeeded,,2025-02-25 14:40:45+00:00,EUR,,0,False
3519,754,140,462,60,failed,2025-03-24 00:40:45+00:00,,EUR,card_declined,0,True
3520,754,140,1325,105,succeeded,,2025-04-23 01:40:45+00:00,USD,,0,False
3521,754,140,658,53,succeeded,,2025-05-25 07:40:45+00:00,EUR,,0,False
3522,1387,37,329,38,succeeded,,2024-07-26 07:45:34+00:00,EUR,,0,False
3523,1387,37,420,22,pending,2024-08-25 10:45:34+00:00,,USD,,0,False
3524,1387,37,1241,111,failed,,,EUR,,0,True
3525,1387,37,402,31,succeeded,,2024-10-27 03:45:34+00:00,EUR,,0,False
3526,1387,37,557,81,succeeded,,2024-11-21 19:45:34+00:00,EUR,,0,False
3527,1387,37,1478,120,pending,,,EUR,,0,False
3528,1387,37,861,80,succeeded,,2025-01-25 11:45:34+00:00,EUR,,0,False
3529,1387,37,915,76,failed,,,USD,card_declined,0,True
3530,1387,37,1262,176,succeeded,,,EUR,,0,False
3531,1387,37,1110,72,succeeded,2025-04-22 10:45:34+00:00,2025-04-24 20:45:34+00:00,EUR,,0,False
3532,1387,37,1460,105,succeeded,,2025-05-25 01:45:34+00:00,EUR,,0,False
3533,135,170,259,25,succeeded,2022-11-11 08:21:45+00:00,2022-11-13 03:21:45+00:00,EUR,,0,False
3534,135,170,492,38,succeeded,,2022-12-11 23:21:45+00:00,EUR,,0,False
3535,135,170,919,93,succeeded,,2023-01-11 18:21:45+00:00,EUR,,0,False
3536,135,170,503,42,succeeded,,2023-02-12 10:21:45+00:00,EUR,,0,False
3537,135,170,353,30,succeeded,,2023-03-11 03:21:45+00:00,EUR,,0,False
3538,135,170,477,44,succeeded,,2023-04-17 19:21:45+00:00,EUR,,0,False
3539,135,170,1455,88,succeeded,,2023-05-10 15:21:45+00:00,USD,,0,False
3540,135,170,1136,123,succeeded,,2023-06-12 05:21:45+00:00,EUR,,0,False
3541,135,170,789,64,succeeded,,2023-07-08 11:21:45+00:00,EUR,,0,False
3542,135,170,1301,1464,succeeded,,2023-08-13 14:21:45+00:00,EUR,,0,False
3543,135,170,1444,189,succeeded,,2023-09-09 00:21:45+00:00,EUR,,0,False
3544,135,170,385,33,succeeded,,2023-10-14 09:21:45+00:00,EUR,,0,False
3545,135,170,863,75,succeeded,,2023-11-07 15:21:45+00:00,EUR,,0,False
3546,135,170,833,92,pending,,,EUR,,0,False
3547,135,170,613,86,refunded,,,EUR,,0,False
3548,135,170,1201,149,failed,,,EUR,do_not_honor,0,True
3549,135,170,1360,182,failed,,,EUR,card_declined,0,True
3550,135,170,1172,127,succeeded,,2024-04-08 19:21:45+00:00,EUR,stolen_card,0,False
3551,922,294,212,23,succeeded,,2025-04-26 12:13:57+00:00,EUR,,0,False
3552,922,294,514,45,succeeded,,2025-05-24 08:13:57+00:00,EUR,,0,False
3553,987,366,743,59,succeeded,,2024-05-26 15:58:08+00:00,EUR,,0,False
3554,987,366,919,77,succeeded,,2024-07-01 18:58:08+00:00,EUR,,0,False
3555,987,366,1354,73,failed,,,EUR,,0,True
3556,987,366,1420,160,succeeded,,,EUR,,0,False
3557,987,366,1157,70,succeeded,,2024-09-26 15:58:08+00:00,EUR,,0,False
3558,987,366,309,16,failed,2024-10-22 06:58:08+00:00,,EUR,stolen_card,0,True
3559,987,366,246,26,failed,,,EUR,processing_error,0,True
3560,987,366,988,139,failed,,,EUR,fraudulent,0,True
3561,987,366,652,91,succeeded,,2025-01-25 03:58:08+00:00,EUR,,0,False
3562,987,366,633,60,succeeded,2025-02-20 06:58:08+00:00,2025-02-22 23:58:08+00:00,EUR,,0,False
3563,987,366,332,48,succeeded,,2025-03-29 04:58:08+00:00,EUR,,0,False
3579,460,302,867,121,failed,,,EUR,processing_error,0,True
3580,460,302,291,18,succeeded,2025-05-23 07:32:08+00:00,2025-05-24 05:32:08+00:00,EUR,,0,False
3581,753,141,645,83,pending,,,EUR,,0,False
3582,753,141,1165,65,succeeded,,2025-01-22 04:07:23+00:00,EUR,,0,False
3583,753,141,906,126,succeeded,,2025-02-26 03:07:23+00:00,EUR,,0,False
3584,753,141,1212,125,succeeded,2025-03-21 12:07:23+00:00,2025-03-23 11:07:23+00:00,EUR,,0,False
3585,753,141,543,45,succeeded,,2025-04-21 08:07:23+00:00,EUR,,0,False
3586,753,141,263,38,succeeded,,2025-05-19 21:07:23+00:00,EUR,,0,False
3587,313,206,396,36,refunded,,,EUR,,0,False
3588,313,206,1478,206,succeeded,2024-12-15 03:46:15+00:00,2024-12-17 20:46:15+00:00,EUR,,0,False
3589,313,206,342,44,pending,,,EUR,,0,False
3590,313,206,245,31,succeeded,,2025-02-16 13:46:15+00:00,EUR,,0,False
3591,313,206,1432,204,succeeded,2025-03-12 02:46:15+00:00,,EUR,,0,False
3592,313,206,575,36,canceled,,,EUR,,0,False
3593,313,206,1319,151,succeeded,,2025-05-17 03:46:15+00:00,EUR,,0,False
3594,1804,45,1490,77,succeeded,,2025-03-03 18:28:20+00:00,EUR,,0,False
3595,1804,45,1341,100,disputed,2025-04-03 19:28:20+00:00,,EUR,,0,False
3596,1804,45,1424,147,succeeded,,2025-05-04 11:28:20+00:00,EUR,,0,False
3597,1804,45,368,484,succeeded,,2025-06-01 00:28:20+00:00,EUR,,0,False
3598,89,146,1480,141,succeeded,2024-12-19 22:07:56+00:00,2024-12-21 07:07:56+00:00,EUR,,0,False
3599,89,146,768,62,succeeded,,,EUR,,0,False
3600,1766,56,1498,197,succeeded,,2024-01-16 20:06:03+00:00,EUR,,0,False
3601,1766,56,244,15,succeeded,,2024-02-18 22:06:03+00:00,EUR,,0,False
3602,1766,56,712,76,succeeded,2024-03-15 22:06:03+00:00,2024-03-18 09:06:03+00:00,USD,,0,False
3603,1766,56,266,18,succeeded,,2024-04-14 15:06:03+00:00,EUR,,0,False
3604,1766,56,853,48,refunded,,,EUR,,0,False
3605,1766,56,795,90,canceled,,,EUR,,0,False
3606,1766,56,1193,166,succeeded,,2024-07-12 14:06:03+00:00,EUR,,0,False
3607,1766,56,823,955,refunded,,,EUR,,0,False
3608,1766,56,1447,93,disputed,,,EUR,,0,False
3609,1766,56,1109,152,succeeded,2024-10-11 21:06:03+00:00,2024-10-14 08:06:03+00:00,EUR,,0,False
3610,1766,56,513,70,failed,,,EUR,do_not_honor,0,True
3611,1766,56,1041,72,canceled,,,EUR,,0,False
3612,1766,56,861,69,failed,,,EUR,incorrect_cvc,0,True
3613,1766,56,942,135,failed,,,USD,insufficient_funds,0,True
3614,1766,56,497,32,pending,,,EUR,,0,False
3615,1766,56,417,33,succeeded,2025-04-08 22:06:03+00:00,2025-04-10 06:06:03+00:00,EUR,,0,False
3616,142,279,1198,130,pending,2023-02-13 11:15:16+00:00,,EUR,,0,False
3617,142,279,1082,55,succeeded,,2023-03-19 07:15:16+00:00,EUR,,0,False
3618,99,177,980,121,failed,,,EUR,,0,True
3619,99,177,1045,103,succeeded,2023-08-21 06:43:46+00:00,2023-08-22 06:43:46+00:00,EUR,,0,False
3620,99,177,397,47,succeeded,,2023-09-24 00:43:46+00:00,EUR,,0,False
3621,99,177,522,46,pending,,,EUR,,0,False
3622,1058,58,520,35,failed,,,EUR,card_declined,0,True
3623,1323,351,373,36,failed,,,EUR,lost_card,0,True
3624,1399,60,1028,102,failed,2024-12-23 10:34:31+00:00,,EUR,fraudulent,0,True
3625,1399,60,1202,145,pending,,,EUR,,0,False
3626,1399,60,1185,164,refunded,,,EUR,,0,False
3627,1399,60,438,44,refunded,,,EUR,,0,False
3628,904,389,739,39,succeeded,2024-02-27 20:55:24+00:00,2024-02-29 13:55:24+00:00,EUR,,0,False
3629,904,389,961,61,succeeded,2024-03-29 21:55:24+00:00,2024-03-31 08:55:24+00:00,EUR,,0,False
3630,904,389,687,70,failed,,,EUR,stolen_card,0,True
3631,904,389,658,45,succeeded,,2024-05-27 03:55:24+00:00,EUR,,0,False
3632,904,389,370,43,failed,,,EUR,fraudulent,0,True
3633,904,389,910,109,pending,,,EUR,,0,False
3634,904,389,1238,88,failed,2024-08-23 20:55:24+00:00,,EUR,stolen_card,0,True
3635,756,64,440,54,failed,,,EUR,incorrect_cvc,0,True
3636,756,64,746,76,pending,,,EUR,,0,False
